Uniprot_ID,Names,,,,,,,,,,,,,
A0A0H2V871,Apo-salmochelin esterase,Enterobactin hydrolase IroE,,,,,,,,,,,,
B7M5U1,Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF,L-Ara4N-phosphoundecaprenol flippase subunit ArnF,Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF,,,,,,,,,,,
B7M5U4,o-succinylbenzoate synthase,OSB synthase,OSBS,4-(2'-carboxyphenyl)-4-oxybutyric acid synthase,o-succinylbenzoic acid synthase,,,,,,,,,
B7M5U7,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,SEPHCHC synthase,Menaquinone biosynthesis protein MenD,,,,,,,,,,,
B7M5V1,Ribonuclease BN,RNase BN,EC 3.1.-.-,Ribonuclease Z homolog,RNase Z homolog,,,,,,,,,
B7M5V5,NADH-quinone oxidoreductase subunit N,NADH dehydrogenase I subunit N,NDH-1 subunit N,,,,,,,,,,,
B7M5V8,NADH-quinone oxidoreductase subunit K,NADH dehydrogenase I subunit K,NDH-1 subunit K,,,,,,,,,,,
B7M5W5,NADH-quinone oxidoreductase subunit C/D,NADH dehydrogenase I subunit C/D,NDH-1 subunit C/D,,,,,,,,,,,
B7M5W6,NADH-quinone oxidoreductase subunit B,NADH dehydrogenase I subunit B,NDH-1 subunit B,,,,,,,,,,,
B7M5X0,5'-deoxynucleotidase YfbR,5'-deoxyribonucleotidase,Nucleoside 5'-monophosphate phosphohydrolase,,,,,,,,,,,
B7M603,Porphobilinogen deaminase,PBG,Hydroxymethylbilane synthase,HMBS,Pre-uroporphyrinogen synthase,,,,,,,,,
B7M611,Diaminopimelate epimerase,DAP epimerase,PLP-independent amino acid racemase,,,,,,,,,,,
B7M613,Tyrosine recombinase XerC,,,,,,,,,,,,,
B7M634,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,Cobalamin-independent methionine synthase,Methionine synthase,,,,,,,,,,,
B7M638,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,2-methoxy-6-polyprenyl-1,,,,,,,,,,,,
B7M640,Probable protein kinase UbiB,EC 2.7.-.-,Ubiquinone biosynthesis protein UbiB,,,,,,,,,,,
B7M686,D-aminoacyl-tRNA deacylase,DTD,Gly-tRNA(Ala) deacylase,,,,,,,,,,,
B7M6B8,2,,,,,,,,,,,,,
B7M6C0,Galactokinase,Galactose kinase,,,,,,,,,,,,
B7M6J9,tRNA pseudouridine synthase A,tRNA pseudouridine(38-40) synthase,tRNA pseudouridylate synthase I,tRNA-uridine isomerase I,,,,,,,,,,
B7M6K1,Erythronate-4-phosphate dehydrogenase,,,,,,,,,,,,,
B7M6K9,Penicillin-insensitive murein endopeptidase,D-alanyl-D-alanine-endopeptidase,DD-endopeptidase,,,,,,,,,,,
B7M6L0,Chorismate synthase,CS,5-enolpyruvylshikimate-3-phosphate phospholyase,,,,,,,,,,,
B7M6M3,3-ketoacyl-CoA thiolase,ACSs,Acetyl-CoA acyltransferase,Acyl-CoA ligase,Beta-ketothiolase,Fatty acid oxidation complex subunit beta,,,,,,,,
B7M6S1,DNA ligase,Polydeoxyribonucleotide synthase [NAD(+)],,,,,,,,,,,,
B7M6S8,Pyridoxine/pyridoxal/pyridoxamine kinase,PN/PL/PM kinase,B6-vitamer kinase,,,,,,,,,,,
B7M6T6,HTH-type transcriptional regulator MurR,MurPQ operon repressor,,,,,,,,,,,,
B7M6T7,N-acetylmuramic acid 6-phosphate etherase,MurNAc-6-P etherase,N-acetylmuramic acid 6-phosphate hydrolase,N-acetylmuramic acid 6-phosphate lyase,,,,,,,,,,
B7M6U5,Oxygen-dependent coproporphyrinogen-III oxidase,CPO,Coprogen oxidase,Coproporphyrinogenase,,,,,,,,,,
B7M6V3,L-rhamnose mutarotase,Rhamnose 1-epimerase,Type-3 mutarotase,,,,,,,,,,,
B7M6V4,Rhamnulose-1-phosphate aldolase,,,,,,,,,,,,,
B7M6V5,L-rhamnose isomerase,,,,,,,,,,,,,
B7M6V6,Rhamnulokinase,RhaB,ATP:L-rhamnulose phosphotransferase,L-rhamnulose 1-kinase,Rhamnulose kinase,,,,,,,,,
B7M6W6,Cation-efflux pump FieF,,,,,,,,,,,,,
B7M6W7,ATP-dependent 6-phosphofructokinase isozyme 1,ATP-PFK 1,Phosphofructokinase 1,6-phosphofructokinase isozyme I,Phosphohexokinase 1,,,,,,,,,
B7M6X0,Triosephosphate isomerase,TIM,TPI,Triose-phosphate isomerase,,,,,,,,,,
B7M6X7,Glycerol kinase,ATP:glycerol 3-phosphotransferase,Glycerokinase,GK,,,,,,,,,,
B7M6Y3,ATP-dependent protease subunit HslV,Heat shock protein HslV,,,,,,,,,,,,
B7M711,Acetylornithine deacetylase,AO,Acetylornithinase,N-acetylornithinase,NAO,,,,,,,,,
B7M713,Acetylglutamate kinase,N-acetyl-L-glutamate 5-phosphotransferase,NAG kinase,NAGK,,,,,,,,,,
B7M721,tRNA/tmRNA,uracil-C(5))-methyltransferase   (tRNA (uracil(54)-C(5))-methyltransferase,tRNA(m5U54)-methyltransferase,RUMT,tmRNA (uracil(341)-C(5))-methyltransferase,,,,,,,,,
B7M734,DNA-directed RNA polymerase subunit beta,RNAP subunit beta,RNA polymerase subunit beta,Transcriptase subunit beta,,,,,,,,,,
B7M738,Thiazole synthase,,,,,,,,,,,,,
B7M747,Biotin synthase,,,,,,,,,,,,,
B7M748,8-amino-7-oxononanoate synthase,AONS,7-keto-8-amino-pelargonic acid synthase,7-KAP synthase,KAPA synthase,8-amino-7-ketopelargonate synthase,,,,,,,,
B7M751,UvrABC system protein B,Protein UvrB,Excinuclease ABC subunit B,,,,,,,,,,,
B7M753,GTP 3',,,,,,,,,,,,,
B7M787,DNA protection during starvation protein,EC 1.16.-.-,,,,,,,,,,,,
B7M7B0,Ribosomal protein uS12 methylthiotransferase RimO,uS12 MTTase,uS12 methylthiotransferase,Ribosomal protein uS12 (aspartate-C(3))-methylthiotransferase,Ribosome maturation factor RimO,,,,,,,,,
B7M7C7,Ribosomal protein bS6--L-glutamate ligase,Poly-alpha-glutamate synthase,Ribosomal protein bS6 modification protein,,,,,,,,,,,
B7M7E9,Ethanolamine ammonia-lyase small subunit,EAL small subunit,,,,,,,,,,,,
B7M7H2,Succinyl-diaminopimelate desuccinylase,SDAP desuccinylase,N-succinyl-LL-2,,,,,,,,,,,
B7M7I1,4-hydroxy-tetrahydrodipicolinate synthase,HTPA synthase,,,,,,,,,,,,
B7M7K2,Uracil phosphoribosyltransferase,UMP pyrophosphorylase,UPRTase,,,,,,,,,,,
B7M7L1,GMP synthase [glutamine-hydrolyzing],GMP synthetase,Glutamine amidotransferase,,,,,,,,,,,
B7M7L9,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,flavodoxin,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,,,,,,,,,,,
B7M7M0,Cytoskeleton protein RodZ,,,,,,,,,,,,,
B7M7M2,Nucleoside diphosphate kinase,NDK,NDP kinase,Nucleoside-2-P kinase,,,,,,,,,,
B7M7M6,Peptidase B,Aminopeptidase B,,,,,,,,,,,,
B7M7N3,Cysteine desulfurase IscS,,,,,,,,,,,,,
B7M7P4,3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase,2,,,,,,,,,,,,
B7M7Q3,Phosphomethylpyrimidine synthase,Hydroxymethylpyrimidine phosphate synthase,HMP-P synthase,HMP-phosphate synthase,HMPP synthase,Thiamine biosynthesis protein ThiC,,,,,,,,
B7M7Q5,NAD-capped RNA hydrolase NudC,DeNADding enzyme NudC,NADH pyrophosphatase,,,,,,,,,,,
B7M7Q6,Uroporphyrinogen decarboxylase,UPD,URO-D,,,,,,,,,,,
B7M7Q7,Endonuclease V,Deoxyinosine 3'endonuclease,Deoxyribonuclease V,DNase V,,,,,,,,,,
B7M7R5,Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase,AICAR transformylase); IMP cyclohydrolase  (ATIC,IMP synthase,Inosinicase)],,,,,,,,,,
B7M7R7,Homoserine O-succinyltransferase,HST,Homoserine transsuccinylase,HTS,,,,,,,,,,
B7M7S1,Isocitrate dehydrogenase kinase/phosphatase,IDH kinase/phosphatase,IDHK/P,,,,,,,,,,,
B7M7T4,Glucose-6-phosphate isomerase,GPI,Phosphoglucose isomerase,PGI,Phosphohexose isomerase,PHI,,,,,,,,
B7M7U8,Maltoporin,Maltose-inducible porin,,,,,,,,,,,,
B7M7V3,4-hydroxybenzoate octaprenyltransferase,4-HB polyprenyltransferase,,,,,,,,,,,,
B7M7V6,LexA repressor,,,,,,,,,,,,,
B7M7Y3,Cytochrome c-552,Ammonia-forming cytochrome c nitrite reductase,Cytochrome c nitrite reductase,,,,,,,,,,,
B7M801,Hydroxylamine reductase,Hybrid-cluster protein,HCP,Prismane protein,,,,,,,,,,
B7M813,Leucyl/phenylalanyl-tRNA--protein transferase,L/F-transferase,Leucyltransferase,Phenyalanyltransferase,,,,,,,,,,
B7M821,Serine--tRNA ligase,Seryl-tRNA synthetase,SerRS,Seryl-tRNA(Ser/Sec) synthetase,,,,,,,,,,
B7M835,Phosphoserine aminotransferase,Phosphohydroxythreonine aminotransferase,PSAT,,,,,,,,,,,
B7M836,3-phosphoshikimate 1-carboxyvinyltransferase,5-enolpyruvylshikimate-3-phosphate synthase,EPSP synthase,EPSPS,,,,,,,,,,
B7M853,Chromosome partition protein MukB,Structural maintenance of chromosome-related protein,,,,,,,,,,,,
B7M874,Dihydroorotate dehydrogenase,quinone,DHOdehase,DHOD,DHODase,Dihydroorotate oxidase,,,,,,,,
B7M883,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA,Beta-hydroxydecanoyl thioester dehydrase,Trans-2-decenoyl-[acyl-carrier-protein] isomerase,,,,,,,,,,
B7M8A7,Serine hydroxymethyltransferase,SHMT,Serine methylase,,,,,,,,,,,
B7M8H9,GTPase Era,,,,,,,,,,,,,
B7M8I0,Ribonuclease 3,Ribonuclease III,RNase III,,,,,,,,,,,
B7M8I2,Elongation factor 4,EF-4,EC 3.6.5.n1,Ribosomal back-translocase LepA,,,,,,,,,,
B7M8Q4,Chaperonin GroEL,60 kDa chaperonin,Chaperonin-60,Cpn60,,,,,,,,,,
B7M8S0,Elongation factor P--(R)-beta-lysine ligase,EF-P--(R)-beta-lysine ligase,EF-P post-translational modification enzyme A,EF-P-lysine lysyltransferase,,,,,,,,,,
B7M8S3,Phosphatidylserine decarboxylase proenzyme  [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain],,,,,,,,,,,,,
B7M8S4,Small ribosomal subunit biogenesis GTPase RsgA,,,,,,,,,,,,,
B7M8T1,tRNA dimethylallyltransferase,Dimethylallyl diphosphate:tRNA dimethylallyltransferase,DMAPP:tRNA dimethylallyltransferase,DMATase,Isopentenyl-diphosphate:tRNA isopentenyltransferase,IPP transferase,IPPT,IPTase,,,,,,
B7M8T7,Adenylosuccinate synthetase,AMPSase,AdSS,IMP--aspartate ligase,,,,,,,,,,
B7M8V6,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,3-dehydro-L-gulonate-6-phosphate decarboxylase,KGPDC,L-ascorbate utilization protein D,,,,,,,,,,
B7M8Y8,NAD(P)H dehydrogenase,quinone,Flavoprotein WrbA,NAD(P)H:quinone oxidoreductase,NQO,,,,,,,,,
B7M8Z2,FMN reductase,NADH) RutF  (FMN reductase,NADH-flavin reductase RutF,NADH:flavin oxidoreductase,,,,,,,,,,
B7M907,Glyoxylate/hydroxypyruvate reductase A,2-ketoacid reductase,,,,,,,,,,,,
B7M937,Dihydroorotase,DHOase,,,,,,,,,,,,
B7M984,NAD kinase,ATP-dependent NAD kinase,,,,,,,,,,,,
B7M9D6,Protein RecA,Recombinase A,,,,,,,,,,,,
B7M9G0,L-ribulose-5-phosphate 4-epimerase UlaF,L-ascorbate utilization protein F,Phosphoribulose isomerase,,,,,,,,,,,
B7M9K5,Aspartate carbamoyltransferase catalytic subunit,Aspartate transcarbamylase,ATCase,,,,,,,,,,,
B7M9L9,Probable cytosol aminopeptidase,Leucine aminopeptidase,LAP,Leucyl aminopeptidase,,,,,,,,,,
B7M9X6,Adenosine deaminase,Adenosine aminohydrolase,,,,,,,,,,,,
B7M9Y2,Ion-translocating oxidoreductase complex subunit B,EC 7.-.-.-,Rsx electron transport complex subunit B,,,,,,,,,,,
B7M9Y3,Ion-translocating oxidoreductase complex subunit C,EC 7.-.-.-,Rsx electron transport complex subunit C,,,,,,,,,,,
B7M9Z1,Tyrosine--tRNA ligase,Tyrosyl-tRNA synthetase,TyrRS,,,,,,,,,,,
B7M9Z2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,PNP/PMP oxidase,PNPOx,Pyridoxal 5'-phosphate synthase,,,,,,,,,,
B7M9Z4,Anhydro-N-acetylmuramic acid kinase,AnhMurNAc kinase,,,,,,,,,,,,
B7MA32,Cysteine desulfurase,Selenocysteine beta-lyase,SCL,Selenocysteine lyase,Selenocysteine reductase,,,,,,,,,
B7MAC3,3,,,,,,,,,,,,,
B7MAC9,Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme,ATP:glutamine synthetase adenylyltransferase,ATase) [Includes: Glutamine synthetase adenylyl-L-tyrosine phosphorylase  (Adenylyl removase,AR,AT-N); Glutamine synthetase adenylyl transferase  (Adenylyl transferase,AT,AT-C)],,,,,,,
B7MAD3,Multifunctional CCA protein [Includes: CCA-adding enzyme,CCA tRNA nucleotidyltransferase,tRNA CCA-pyrophosphorylase,tRNA adenylyl-/cytidylyl-transferase,tRNA nucleotidyltransferase,tRNA-NT); 2'-nucleotidase ; 2',,,,,,,,
B7MAD4,Undecaprenyl-diphosphatase,Bacitracin resistance protein,Undecaprenyl pyrophosphate phosphatase,,,,,,,,,,,
B7MAD6,Chaperone protein DnaJ,,,,,,,,,,,,,
B7MAE6,Isoleucine--tRNA ligase,Isoleucyl-tRNA synthetase,IleRS,,,,,,,,,,,
B7MAE7,Lipoprotein signal peptidase,Prolipoprotein signal peptidase,Signal peptidase II,SPase II,,,,,,,,,,
B7MAE9,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,HMBPP reductase,,,,,,,,,,,,
B7MAF2,4-hydroxy-tetrahydrodipicolinate reductase,HTPA reductase,,,,,,,,,,,,
B7MAG0,Crotonobetaine/carnitine--CoA ligase,,,,,,,,,,,,,
B7MAG1,L-carnitine CoA-transferase,Crotonobetainyl-CoA:carnitine CoA-transferase,,,,,,,,,,,,
B7MAG9,Glutathione-regulated potassium-efflux system ancillary protein KefF,Quinone oxidoreductase KefF,,,,,,,,,,,,
B7MAH0,Glutathione-regulated potassium-efflux system protein KefC,K(+)/H(+) antiporter,,,,,,,,,,,,
B7MAH6,Ribosomal RNA small subunit methyltransferase A,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase,16S rRNA dimethyladenosine transferase,16S rRNA dimethylase,S-adenosylmethionine-6-N',,,,,,,,,
B7MAI2,RNA polymerase-associated protein RapA,ATP-dependent helicase HepA,,,,,,,,,,,,
B7MAJ7,3-isopropylmalate dehydratase large subunit,Alpha-IPM isomerase,IPMI,Isopropylmalate isomerase,,,,,,,,,,
B7MAJ9,2-isopropylmalate synthase,Alpha-IPM synthase,Alpha-isopropylmalate synthase,,,,,,,,,,,
B7MAL0,Phospho-N-acetylmuramoyl-pentapeptide-transferase,UDP-MurNAc-pentapeptide phosphotransferase,,,,,,,,,,,,
B7MAL3,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,,,,,,,,,,,,
B7MAL4,UDP-N-acetylmuramate--L-alanine ligase,UDP-N-acetylmuramoyl-L-alanine synthetase,,,,,,,,,,,,
B7MAL9,UDP-3-O-acyl-N-acetylglucosamine deacetylase,UDP-3-O-acyl-GlcNAc deacetylase,UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase,,,,,,,,,,,
B7MAM1,Protein translocase subunit SecA,,,,,,,,,,,,,
B7MAM6,GMP reductase,Guanosine 5'-monophosphate oxidoreductase,Guanosine monophosphate reductase,,,,,,,,,,,
B7MAQ2,Quinate/shikimate dehydrogenase,NAD-dependent shikimate 5-dehydrogenase,,,,,,,,,,,,
B7MAQ3,3-dehydroquinate dehydratase,3-dehydroquinase,Type I DHQase,Type I dehydroquinase,DHQ1,,,,,,,,,
B7MAR4,Phosphoenolpyruvate synthase regulatory protein,PEP synthase regulatory protein,PSRP,Pyruvate,,,,,,,,,,
B7MAR7,Protein adenylyltransferase SelO,,,,,,,,,,,,,
B7MAS0,Vitamin B12 import ATP-binding protein BtuD,Vitamin B12-transporting ATPase,,,,,,,,,,,,
B7MAS5,Phenylalanine--tRNA ligase alpha subunit,Phenylalanyl-tRNA synthetase alpha subunit,PheRS,,,,,,,,,,,
B7MAS9,Threonine--tRNA ligase,Threonyl-tRNA synthetase,ThrRS,,,,,,,,,,,
B7MAU4,Chitooligosaccharide deacetylase,COD,Chitin disaccharide deacetylase,Chitobiose deacetylase,Chitobiose-6P deacetylase,Chitotriose deacetylase,Chitotriose-6P deacetylase,,,,,,,
B7MAV1,NH(3)-dependent NAD(+) synthetase,,,,,,,,,,,,,
B7MAV5,Succinylglutamate desuccinylase,,,,,,,,,,,,,
B7MAV9,Succinylornithine transaminase,Succinylornithine aminotransferase,,,,,,,,,,,,
B7MAZ5,Glycerol-3-phosphate acyltransferase,G3P acyltransferase,GPAT,EC 2.3.1.15,,,,,,,,,,
B7MB00,tRNA N6-adenosine threonylcarbamoyltransferase,N6-L-threonylcarbamoyladenine synthase,t(6)A synthase,t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD,tRNA threonylcarbamoyladenosine biosynthesis protein TsaD,,,,,,,,,
B7MB51,5-keto-4-deoxy-D-glucarate aldolase,KDGluc aldolase,KDGlucA,2-dehydro-3-deoxy-D-glucarate aldolase,2-keto-3-deoxy-D-glucarate aldolase,5-dehydro-4-deoxy-D-glucarate aldolase,Alpha-keto-beta-deoxy-D-glucarate aldolase,,,,,,,
B7MB62,D-tagatose-1,,,,,,,,,,,,,
B7MB85,Polyribonucleotide nucleotidyltransferase,Polynucleotide phosphorylase,PNPase,,,,,,,,,,,
B7MB92,Argininosuccinate synthase,Citrulline--aspartate ligase,,,,,,,,,,,,
B7MBA3,S-adenosylmethionine decarboxylase proenzyme,AdoMetDC,SAMDC)  [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain],,,,,,,,,,,
B7MBA4,Polyamine aminopropyltransferase,Putrescine aminopropyltransferase,PAPT,Spermidine synthase,SPDS,SPDSY,,,,,,,,
B7MBB4,Aspartate 1-decarboxylase,Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain],,,,,,,,,,,,
B7MBB6,Pantothenate synthetase,PS,Pantoate--beta-alanine ligase,Pantoate-activating enzyme,,,,,,,,,,
B7MBB7,3-methyl-2-oxobutanoate hydroxymethyltransferase,Ketopantoate hydroxymethyltransferase,KPHMT,,,,,,,,,,,
B7MBD7,Glutamate-1-semialdehyde 2,,,,,,,,,,,,,
B7MBD8,H(+)/Cl(-) exchange transporter ClcA,,,,,,,,,,,,,
B7MBE8,Bifunctional uridylyltransferase/uridylyl-removing enzyme,UTase/UR,Bifunctional [protein-PII] modification enzyme,Bifunctional nitrogen sensor protein) [Includes: [Protein-PII] uridylyltransferase (PII uridylyltransferase,UTase) ; [Protein-PII]-UMP uridylyl-removing enzyme (UR) ],,,,,,,,,
B7MBG1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,(3R)-hydroxymyristoyl-ACP dehydrase,Beta-hydroxyacyl-ACP dehydratase,,,,,,,,,,
B7MBG4,Ribonuclease HII,RNase HII,,,,,,,,,,,,
B7MBG6,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,ACCase subunit alpha,Acetyl-CoA carboxylase carboxyltransferase subunit alpha,,,,,,,,,,,
B7MBJ0,Ribonuclease H,RNase H,,,,,,,,,,,,
B7MBR9,Holliday junction branch migration complex subunit RuvB,,,,,,,,,,,,,
B7MBS0,Holliday junction branch migration complex subunit RuvA,,,,,,,,,,,,,
B7MBS2,Crossover junction endodeoxyribonuclease RuvC,Holliday junction nuclease RuvC,Holliday junction resolvase RuvC,,,,,,,,,,,
B7MBS5,Aspartate--tRNA ligase,Aspartyl-tRNA synthetase,AspRS,,,,,,,,,,,
B7MBU8,Ribosomal RNA large subunit methyltransferase E,23S rRNA Um2552 methyltransferase,rRNA (uridine-2'-O-)-methyltransferase,,,,,,,,,,,
B7MBV2,GTPase Obg,GTP-binding protein Obg,,,,,,,,,,,,
B7MBV8,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Enoylpyruvate transferase,UDP-N-acetylglucosamine enolpyruvyl transferase,EPT,,,,,,,,,,
B7MBX7,Biosynthetic peptidoglycan transglycosylase,Glycan polymerase,Peptidoglycan glycosyltransferase MtgA,PGT,,,,,,,,,,
B7MBY4,N-acetylmannosamine kinase,ManNAc kinase,N-acetyl-D-mannosamine kinase,,,,,,,,,,,
B7MBY7,N-acetylneuraminate lyase,NAL,Neu5Ac lyase,N-acetylneuraminate pyruvate-lyase,N-acetylneuraminic acid aldolase,Sialate lyase,Sialic acid aldolase,Sialic acid lyase,,,,,,
B7MC45,Shikimate dehydrogenase,NADP(+),SDH,,,,,,,,,,,
B7MC74,Phosphoheptose isomerase,Sedoheptulose 7-phosphate isomerase,,,,,,,,,,,,
B7MC92,Glutamate 5-kinase,Gamma-glutamyl kinase,GK,,,,,,,,,,,
B7MCD0,Oxygen-dependent choline dehydrogenase,CDH,CHD,Betaine aldehyde dehydrogenase,BADH,,,,,,,,,
B7MCD1,Betaine aldehyde dehydrogenase,BADH,,,,,,,,,,,,
B7MCM4,Protein-methionine-sulfoxide reductase catalytic subunit MsrP,,,,,,,,,,,,,
B7MCQ4,Ribosomal RNA small subunit methyltransferase B,16S rRNA m5C967 methyltransferase,rRNA (cytosine-C(5)-)-methyltransferase RsmB,,,,,,,,,,,
B7MCT2,Large ribosomal subunit protein uL2,50S ribosomal protein L2,,,,,,,,,,,,
B7MCW7,Glutathione-regulated potassium-efflux system ancillary protein KefG,Putative quinone oxidoreductase KefG,,,,,,,,,,,,
B7MD00,3-dehydroquinate synthase,DHQS,,,,,,,,,,,,
B7MD01,Shikimate kinase 1,SK 1,,,,,,,,,,,,
B7MD47,Shikimate kinase 2,SK 2,,,,,,,,,,,,
B7MD64,Queuine tRNA-ribosyltransferase,Guanine insertion enzyme,tRNA-guanine transglycosylase,,,,,,,,,,,
B7MD78,1-deoxy-D-xylulose-5-phosphate synthase,1-deoxyxylulose-5-phosphate synthase,DXP synthase,DXPS,,,,,,,,,,
B7MD95,Trigger factor,TF,PPIase,,,,,,,,,,,
B7MDA3,7-cyano-7-deazaguanine synthase,7-cyano-7-carbaguanine synthase,PreQ(0) synthase,Queuosine biosynthesis protein QueC,,,,,,,,,,
B7MDB8,Adenosylcobinamide-GDP ribazoletransferase,Cobalamin synthase,Cobalamin-5'-phosphate synthase,,,,,,,,,,,
B7MDH3,ATP phosphoribosyltransferase,ATP-PRT,ATP-PRTase,,,,,,,,,,,
B7MDH9,Imidazole glycerol phosphate synthase subunit HisF,IGP synthase cyclase subunit,IGP synthase subunit HisF,ImGP synthase subunit HisF,IGPS subunit HisF,,,,,,,,,
B7MDM9,Phosphoenolpyruvate carboxykinase,ATP,PCK,PEP carboxykinase,PEPCK,,,,,,,,,
B7MDN8,Pimeloyl-[acyl-carrier protein] methyl ester esterase,Biotin synthesis protein BioH,Carboxylesterase BioH,,,,,,,,,,,
B7MDP4,HTH-type transcriptional regulator MalT,ATP-dependent transcriptional activator MalT,,,,,,,,,,,,
B7MDR5,Glucose-1-phosphate adenylyltransferase,ADP-glucose pyrophosphorylase,ADPGlc PPase,ADP-glucose synthase,,,,,,,,,,
B7MDR6,Glycogen debranching enzyme,Limit dextrin alpha-1,,,,,,,,,,,,
B7MDZ6,Adenylate kinase,AK,ATP-AMP transphosphorylase,ATP:AMP phosphotransferase,Adenylate monophosphate kinase,,,,,,,,,
B7MDZ7,Ferrochelatase,Heme synthase,Protoheme ferro-lyase,,,,,,,,,,,
B7ME26,tRNA 2-selenouridine synthase,,,,,,,,,,,,,
B7ME34,Allantoinase,Allantoin-utilizing enzyme,,,,,,,,,,,,
B7ME47,UDP-2,,,,,,,,,,,,,
B7ME52,Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase ; Methenyltetrahydrofolate cyclohydrolase ],,,,,,,,,,,,,
B7ME78,dCTP deaminase,Deoxycytidine triphosphate deaminase,,,,,,,,,,,,
B7MEE4,Probable lipid kinase YegS,,,,,,,,,,,,,
B7MEF1,D-tagatose-1,,,,,,,,,,,,,
B7MEF9,Hydroxyethylthiazole kinase,4-methyl-5-beta-hydroxyethylthiazole kinase,TH kinase,Thz kinase,,,,,,,,,,
B7MEG9,Methionine--tRNA ligase,Methionyl-tRNA synthetase,MetRS,,,,,,,,,,,
B7MEM1,Cytoplasmic trehalase,Alpha,,,,,,,,,,,,
B7MER0,Glyoxylate/hydroxypyruvate reductase B,,,,,,,,,,,,,
B7MF55,Cytidine deaminase,Cytidine aminohydrolase,CDA,,,,,,,,,,,
B7MF76,Pyrimidine-specific ribonucleoside hydrolase RihB,Cytidine/uridine-specific hydrolase,,,,,,,,,,,,
B7MFA9,Cytochrome c-type biogenesis protein CcmE,Cytochrome c maturation protein E,Heme chaperone CcmE,,,,,,,,,,,
B7MFB8,Periplasmic nitrate reductase,,,,,,,,,,,,,
B7MFE1,2,,,,,,,,,,,,,
B7MFF5,L-seryl-tRNA(Sec) selenium transferase,Selenocysteine synthase,Sec synthase,Selenocysteinyl-tRNA(Sec) synthase,,,,,,,,,,
B7MFG9,L-lactate dehydrogenase,EC 1.1.-.-,,,,,,,,,,,,
B7MFH2,Glycerol-3-phosphate dehydrogenase [NAD(P)+],NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,,,,,,,,,,,,
B7MFI0,L-threonine 3-dehydrogenase,TDH,,,,,,,,,,,,
B7MFI2,ADP-L-glycero-D-manno-heptose-6-epimerase,ADP-L-glycero-beta-D-manno-heptose-6-epimerase,ADP-glyceromanno-heptose 6-epimerase,ADP-hep 6-epimerase,AGME,,,,,,,,,
B7MFJ5,Phosphopantetheine adenylyltransferase,Dephospho-CoA pyrophosphorylase,Pantetheine-phosphate adenylyltransferase,PPAT,,,,,,,,,,
B7MFJ6,Formamidopyrimidine-DNA glycosylase,Fapy-DNA glycosylase,DNA-(apurinic or apyrimidinic site) lyase MutM,AP lyase MutM,,,,,,,,,,
B7MFK1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,dUTPase,dUTP pyrophosphatase,,,,,,,,,,,
B7MFK2,Nucleoid occlusion factor SlmA,,,,,,,,,,,,,
B7MFQ1,Lipoyl synthase,Lip-syn,LS,Lipoate synthase,Lipoic acid synthase,Sulfur insertion protein LipA,,,,,,,,
B7MFQ3,Octanoyltransferase,Lipoate-protein ligase B,Lipoyl/octanoyl transferase,Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase,,,,,,,,,,
